City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Krasnyy Yar,RU,2022-01-16 21:54:28,46.5331,48.3456,28.33,90,68,11.61
294,Padang,ID,2022-01-16 21:52:15,-0.9492,100.3543,75.25,86,61,3.8
295,Amapa,BR,2022-01-16 21:54:29,1.0,-52.0,72.59,97,100,3.96
296,Weiden,DE,2022-01-16 21:54:29,49.6775,12.1567,34.54,91,100,8.05
297,Jumla,NP,2022-01-16 21:54:30,29.2747,82.1838,35.73,36,73,4.72
298,Cayenne,GF,2022-01-16 21:54:30,4.9333,-52.3333,80.64,84,75,7.0
299,Rockland,US,2022-01-16 21:54:31,41.1668,-74.0496,28.45,70,100,7.16
300,Rio Cuarto,AR,2022-01-16 21:50:16,-33.1307,-64.3499,85.77,37,75,17.27
301,Severo-Kurilsk,RU,2022-01-16 21:53:58,50.6789,156.125,22.77,65,21,5.14
302,Okha,RU,2022-01-16 21:54:32,53.5739,142.9478,7.9,95,100,11.59
303,Devgarh,IN,2022-01-16 21:54:32,25.5333,73.9,49.42,59,0,5.66
304,Khatanga,RU,2022-01-16 21:54:33,71.9667,102.5,-16.2,92,18,5.77
305,Sabha,LY,2022-01-16 21:54:33,27.0377,14.4283,46.24,66,4,9.15
306,Retie,BE,2022-01-16 21:54:33,51.2666,5.0839,43.79,97,86,7.85
307,Sile,TR,2022-01-16 21:54:34,41.1754,29.6133,37.56,55,14,6.55
308,Corigliano Calabro,IT,2022-01-16 21:54:35,39.595,16.5177,47.46,72,3,7.07
309,Sao Filipe,CV,2022-01-16 21:54:35,14.8961,-24.4956,71.6,71,0,2.35
310,Shimoda,JP,2022-01-16 21:54:36,34.6667,138.95,43.11,64,68,25.12
311,Laurentides,CA,2022-01-16 21:54:36,46.4334,-74.9826,8.31,84,6,3.04
312,Margate,GB,2022-01-16 21:54:37,51.3813,1.3862,44.46,91,81,1.99
313,Bonavista,CA,2022-01-16 21:54:37,48.6499,-53.1147,23.11,77,100,23.15
314,Meadow Lake,US,2022-01-16 21:54:38,34.8014,-106.5436,57.97,23,57,7.54
315,Khorixas,NA,2022-01-16 21:54:38,-20.3667,14.9667,66.56,53,99,8.12
316,Plouzane,FR,2022-01-16 21:54:38,48.3833,-4.6167,50.05,97,100,2.3
317,Faanui,PF,2022-01-16 21:54:39,-16.4833,-151.75,80.58,80,100,16.15
318,Constitucion,CL,2022-01-16 21:54:39,-35.3333,-72.4167,62.4,69,81,18.16
319,Alice Springs,AU,2022-01-16 21:50:10,-23.7,133.8833,72.95,83,40,11.5
320,The Valley,AI,2022-01-16 21:54:40,18.217,-63.0578,82.26,65,20,13.8
321,Leningradskiy,RU,2022-01-16 21:54:40,69.3833,178.4167,-26.55,96,25,4.68
322,Erdenet,MN,2022-01-16 21:54:40,49.0333,104.0833,-3.1,87,13,5.19
323,Mareeba,AU,2022-01-16 21:54:41,-17.0,145.4333,75.92,96,89,2.3
324,Hamilton,US,2022-01-16 21:55:41,39.1834,-84.5333,33.53,76,100,1.99
325,Yabelo,ET,2022-01-16 21:55:42,4.8833,38.0833,68.18,47,86,6.33
326,Salalah,OM,2022-01-16 21:55:42,17.0151,54.0924,72.28,71,81,4.54
327,Fougamou,GA,2022-01-16 21:55:43,-1.2154,10.5838,73.0,97,96,1.39
328,Bathsheba,BB,2022-01-16 21:55:43,13.2167,-59.5167,81.21,61,40,18.41
329,Westlock,CA,2022-01-16 21:55:44,54.1502,-113.8688,35.22,89,100,4.79
330,Hualmay,PE,2022-01-16 21:55:44,-11.0964,-77.6139,75.04,72,43,10.31
331,Inhambane,MZ,2022-01-16 21:55:45,-23.865,35.3833,76.51,69,75,10.07
332,Tabou,CI,2022-01-16 21:55:45,4.423,-7.3528,79.45,85,4,6.89
333,College,US,2022-01-16 21:52:29,64.8569,-147.8028,4.28,85,75,0.0
334,Jambi,ID,2022-01-16 21:55:45,-1.6,103.6167,72.97,99,95,2.64
335,San Cristobal,VE,2022-01-16 21:55:46,7.7669,-72.225,78.98,43,27,0.58
336,Bima,ID,2022-01-16 21:55:46,-8.4667,118.7167,76.87,95,100,4.05
337,Tautira,PF,2022-01-16 21:55:47,-17.7333,-149.15,84.22,78,100,15.9
338,Broome,US,2022-01-16 21:55:47,42.2506,-75.833,27.01,49,100,1.99
339,Noumea,NC,2022-01-16 21:55:48,-22.2763,166.4572,82.38,99,1,8.39
340,Khani,GE,2022-01-16 21:55:48,41.9563,42.9566,24.37,97,100,2.33
341,Severnoye,RU,2022-01-16 21:55:49,56.3491,78.3619,31.71,80,100,19.75
342,Dunedin,NZ,2022-01-16 21:54:50,-45.8742,170.5036,67.96,67,100,4.14
343,Oranjemund,NA,2022-01-16 21:55:49,-28.55,16.4333,68.14,84,2,8.99
344,Ust-Kuyga,RU,2022-01-16 21:55:50,70.0167,135.6,-43.51,100,99,6.04
345,Mamallapuram,IN,2022-01-16 21:55:50,12.6264,80.1722,81.05,80,97,9.8
346,Mbaiki,CF,2022-01-16 21:55:51,3.8678,17.9892,74.03,35,97,1.21
347,Lebu,CL,2022-01-16 21:55:51,-37.6167,-73.65,57.92,61,75,15.43
348,Komsomolskiy,UZ,2022-01-16 21:55:51,40.4272,71.7189,42.22,48,95,6.91
349,Nong Chik,TH,2022-01-16 21:55:52,6.8436,101.178,74.98,86,48,7.29
350,Kuching,MY,2022-01-16 21:55:52,1.55,110.3333,77.22,94,40,4.61
351,Axim,GH,2022-01-16 21:55:53,4.8699,-2.2405,79.3,82,50,4.5
352,Yueyang,CN,2022-01-16 21:55:53,29.3333,113.0919,45.5,92,100,0.76
353,Haines Junction,CA,2022-01-16 21:55:54,60.7522,-137.5108,21.15,93,100,0.0
354,Elk City,US,2022-01-16 21:55:54,35.412,-99.4043,62.82,13,0,5.75
355,Vila Velha,BR,2022-01-16 21:55:34,-20.3297,-40.2925,80.55,84,20,1.01
356,Xianyang,CN,2022-01-16 21:55:55,34.3378,108.7026,33.04,69,0,6.71
357,Hofn,IS,2022-01-16 21:55:55,64.2539,-15.2082,28.76,93,100,8.16
358,Kidal,ML,2022-01-16 21:55:56,18.4411,1.4078,62.28,19,57,12.75
359,Nelson Bay,AU,2022-01-16 21:55:56,-32.7167,152.15,78.96,87,58,1.01
360,Turukhansk,RU,2022-01-16 21:55:57,65.8167,87.9833,7.54,87,100,13.13
361,Florida,US,2022-01-16 21:55:57,28.7505,-82.5001,63.09,69,100,3.0
362,Sistranda,NO,2022-01-16 21:55:57,63.7256,8.834,35.91,68,100,48.36
363,Sao Luis De Montes Belos,BR,2022-01-16 21:55:58,-16.525,-50.3722,74.28,77,31,3.18
364,Prabumulih,ID,2022-01-16 21:55:58,-3.45,104.25,72.12,99,100,2.98
365,Sete,FR,2022-01-16 21:55:59,43.4018,3.6966,41.9,55,2,12.68
366,Tchollire,CM,2022-01-16 21:55:59,8.4022,14.1698,71.85,22,52,0.78
367,Polyanka,UA,2022-01-16 21:56:00,50.2584,27.6881,30.61,76,90,12.35
368,Kutum,SD,2022-01-16 21:56:00,14.2,24.6667,61.45,27,1,8.77
369,Huarmey,PE,2022-01-16 21:56:01,-10.0681,-78.1522,75.27,74,55,10.45
370,Necochea,AR,2022-01-16 21:56:01,-38.5473,-58.7368,67.03,76,91,21.45
371,Perth,AU,2022-01-16 21:54:54,-31.9333,115.8333,63.09,65,0,10.36
372,Sakaiminato,JP,2022-01-16 21:57:01,35.55,133.2333,42.73,70,40,10.36
373,Paluan,PH,2022-01-16 21:57:02,13.416,120.4623,75.56,69,84,17.16
374,Katsuura,JP,2022-01-16 21:57:03,35.1333,140.3,41.14,63,85,8.88
375,Dingle,PH,2022-01-16 21:57:03,10.9995,122.6711,71.04,93,99,9.15
376,Comodoro Rivadavia,AR,2022-01-16 21:57:04,-45.8667,-67.5,62.46,19,20,17.27
377,Onega,RU,2022-01-16 21:57:04,63.9061,38.1404,29.75,91,100,11.83
378,Chiang Khong,TH,2022-01-16 21:57:05,20.2613,100.4046,64.72,99,71,0.83
379,Kirkwall,GB,2022-01-16 21:52:38,58.9848,-2.9587,48.54,81,100,27.63
380,Wajid,SO,2022-01-16 21:57:05,3.8093,43.2471,76.91,63,68,14.7
381,Anjangaon,IN,2022-01-16 21:57:06,21.1631,77.3094,63.52,60,1,6.89
382,Channel-Port Aux Basques,CA,2022-01-16 21:57:07,47.5702,-59.1367,22.41,68,100,26.35
383,Corinto,GR,2022-01-16 21:57:08,37.9407,22.9573,44.69,79,4,2.51
384,Lima,PE,2022-01-16 21:55:32,-12.0432,-77.0282,76.14,69,0,17.27
385,Russell,US,2022-01-16 21:57:09,32.3502,-85.1999,37.99,92,100,4.61
386,Port Blair,IN,2022-01-16 21:57:09,11.6667,92.75,77.99,71,59,9.71
387,Pathein,MM,2022-01-16 21:57:10,16.7833,94.7333,68.81,94,28,4.85
388,Uyuni,BO,2022-01-16 21:57:10,-20.4597,-66.825,63.12,29,33,11.16
389,Parati,BR,2022-01-16 21:56:43,-23.2178,-44.7131,79.7,95,74,2.46
390,Sembe,CG,2022-01-16 21:57:11,1.6481,14.5806,72.7,79,89,2.86
391,Lincoln,US,2022-01-16 21:57:11,40.8,-96.667,48.58,64,55,5.01
392,Mondeville,FR,2022-01-16 21:57:12,49.175,-0.3224,47.98,100,100,9.22
393,Sinnamary,GF,2022-01-16 21:57:12,5.3833,-52.95,77.2,85,95,11.95
394,Sapa,PH,2022-01-16 21:57:13,5.1544,120.3241,78.39,83,100,9.13
395,San Joaquin,US,2022-01-16 21:57:13,37.9333,-121.3011,64.45,74,69,3.24
396,Tianmen,CN,2022-01-16 21:57:13,30.6516,113.1603,45.54,57,100,0.76
397,Havre-Saint-Pierre,CA,2022-01-16 21:57:14,50.2334,-63.5986,15.8,72,75,16.11
398,Sabang,ID,2022-01-16 21:57:14,5.8933,95.3214,81.09,76,90,14.65
399,Oussouye,SN,2022-01-16 21:57:15,12.485,-16.5469,78.98,77,100,5.46
400,Kurush,RU,2022-01-16 21:57:16,41.2841,47.8345,-5.91,70,57,0.78
401,Devin,BG,2022-01-16 21:57:17,41.7433,24.4,23.9,67,8,3.44
402,Praia,CV,2022-01-16 21:57:17,14.9215,-23.5087,72.14,68,20,8.05
403,Severnyy,RU,2022-01-16 21:57:18,50.677,36.5532,26.64,80,75,8.95
404,Manokwari,ID,2022-01-16 21:57:19,-0.8667,134.0833,77.38,84,100,1.45
405,Fallon,US,2022-01-16 21:56:01,39.4735,-118.7774,45.45,57,43,1.3
406,Hurghada,EG,2022-01-16 21:57:20,27.2574,33.8129,55.44,41,0,5.75
407,Puteyets,RU,2022-01-16 21:57:20,65.1716,57.091,-9.87,100,92,3.6
408,Kedrovyy,RU,2022-01-16 21:57:20,56.1667,91.8167,12.87,96,100,4.21
409,Son La,VN,2022-01-16 21:57:21,21.3167,103.9,60.6,99,100,1.54
410,Jiayuguan,CN,2022-01-16 21:57:21,39.8167,98.3,23.31,40,97,3.38
411,Sidney,AU,2022-01-16 21:53:31,-33.8679,151.2073,78.62,82,40,3.0
412,Mount Isa,AU,2022-01-16 21:57:22,-20.7333,139.5,87.57,42,100,13.8
413,Tiznit,MA,2022-01-16 21:57:22,29.5833,-9.5,53.74,33,21,6.67
414,Bayanday,RU,2022-01-16 21:58:23,53.0661,105.5139,-2.97,98,99,3.18
415,Yangambi,CD,2022-01-16 21:58:24,0.8102,24.4336,69.15,94,100,2.46
416,Cap-Aux-Meules,CA,2022-01-16 21:58:24,47.3821,-61.8597,17.65,93,75,16.11
417,Makat,KZ,2022-01-16 21:58:24,47.6469,53.3463,27.54,88,96,17.09
418,Sai Buri,TH,2022-01-16 21:58:25,6.7013,101.6168,75.29,85,36,7.0
419,Port Shepstone,ZA,2022-01-16 21:53:48,-30.7414,30.455,75.52,85,90,11.25
420,Changchun,CN,2022-01-16 21:58:26,43.88,125.3228,3.16,97,100,1.63
421,Leninskoye,KZ,2022-01-16 21:58:26,41.7589,69.3864,48.13,97,100,9.28
422,Flin Flon,CA,2022-01-16 21:58:27,54.7682,-101.865,6.64,78,100,3.44
423,Akyab,MM,2022-01-16 21:58:27,20.15,92.9,64.98,74,0,8.46
424,Mount Gambier,AU,2022-01-16 21:58:28,-37.8333,140.7667,62.51,82,100,10.36
425,Te Anau,NZ,2022-01-16 21:58:30,-45.4167,167.7167,62.42,68,82,1.88
426,Naze,JP,2022-01-16 21:58:30,28.3667,129.4833,54.52,71,100,16.49
427,Labrea,BR,2022-01-16 21:58:31,-7.2586,-64.7981,76.28,95,100,2.06
428,Pimentel,PE,2022-01-16 21:58:31,-6.8367,-79.9342,79.09,61,0,24.16
429,Behshahr,IR,2022-01-16 21:58:32,36.6923,53.5526,46.67,84,99,12.08
430,Sakakah,SA,2022-01-16 21:58:32,29.9697,40.2064,49.57,72,8,2.82
431,Ulaanbaatar,MN,2022-01-16 21:58:32,47.9077,106.8832,-1.7,74,9,3.24
432,Chardara,KZ,2022-01-16 21:58:33,41.2547,67.9692,42.64,93,100,19.42
433,Honningsvag,NO,2022-01-16 21:58:33,70.9821,25.9704,26.08,65,100,22.82
434,Las Varas,MX,2022-01-16 21:58:34,21.1667,-105.1667,78.58,61,100,4.65
435,Rio Grande,BR,2022-01-16 21:58:34,-32.035,-52.0986,80.71,95,99,10.87
436,Ancud,CL,2022-01-16 21:58:35,-41.8697,-73.8203,54.43,52,26,11.45
437,Pevek,RU,2022-01-16 21:58:35,69.7008,170.3133,-25.62,96,42,2.19
438,Curup,ID,2022-01-16 21:58:36,-3.4667,102.5333,67.68,97,99,0.87
439,Lucapa,AO,2022-01-16 21:58:36,-8.4192,20.7447,64.53,94,100,2.1
440,Pasni,PK,2022-01-16 21:58:37,25.2631,63.471,70.36,55,99,8.63
441,Boldumsaz,TM,2022-01-16 21:58:37,42.1282,59.671,30.25,69,99,6.35
442,Gidam,IN,2022-01-16 21:58:38,18.9833,81.4,59.88,80,18,2.95
443,Abapo,BO,2022-01-16 21:58:38,-18.8333,-63.4667,84.67,44,2,12.55
444,Armeria,MX,2022-01-16 21:58:39,18.9333,-103.9667,83.19,62,76,8.25
445,Jhargram,IN,2022-01-16 21:58:40,22.45,86.9833,57.51,60,0,6.49
446,Aklavik,CA,2022-01-16 21:58:40,68.2191,-135.0107,-31.97,100,73,6.02
447,Villa Sandino,NI,2022-01-16 21:58:41,12.0483,-84.9936,88.97,52,16,9.86
448,Winsum,NL,2022-01-16 21:54:33,53.33,6.5208,44.58,88,95,16.08
449,Robertson,US,2022-01-16 21:58:42,36.5167,-86.8667,34.95,90,40,10.36
450,Houlton,US,2022-01-16 21:58:42,46.1262,-67.8403,3.72,58,2,2.1
451,Dabakala,CI,2022-01-16 21:58:42,8.3667,-4.4333,82.0,19,74,6.29
452,Ixtapa,MX,2022-01-16 21:58:43,20.7,-105.2,78.22,80,100,5.01
453,Victoria,HK,2022-01-16 21:56:07,22.2855,114.1577,64.45,84,76,4.0
454,Zheleznodorozhnyy,RU,2022-01-16 21:58:43,55.7503,38.0042,23.43,92,58,10.85
455,Bukama,CD,2022-01-16 21:58:44,-9.2,25.85,67.53,97,99,1.99
456,Banda Aceh,ID,2022-01-16 21:59:44,5.5577,95.3222,76.91,86,53,8.95
457,Puerto Maldonado,PE,2022-01-16 21:59:45,-12.6,-69.1833,91.8,52,20,2.3
458,Kropotkin,RU,2022-01-16 21:59:45,45.4375,40.5756,27.97,92,78,8.25
459,Mehamn,NO,2022-01-16 21:59:46,71.0357,27.8492,26.51,65,100,18.77
460,Dzhebariki-Khaya,RU,2022-01-16 21:59:46,62.2167,135.8,-43.42,100,66,1.07
461,Tinskoy,RU,2022-01-16 21:59:47,56.1525,96.9161,8.02,100,97,0.81
462,Goba,ET,2022-01-16 21:59:47,7.0167,39.9833,52.39,73,84,3.36
463,Tuy Hoa,VN,2022-01-16 21:57:23,13.0833,109.3,70.34,92,71,3.83
464,Suhbaatar,MN,2022-01-16 21:59:48,50.2314,106.2078,-18.33,99,45,1.23
465,Vitoria Da Conquista,BR,2022-01-16 21:59:49,-14.8661,-40.8394,67.68,79,24,5.14
466,Linjiang,CN,2022-01-16 21:59:49,41.8069,126.9078,2.12,96,100,1.43
467,Lypova Dolyna,UA,2022-01-16 21:59:50,50.5643,33.7979,25.74,89,23,8.77
468,Portland,US,2022-01-16 21:58:30,45.5234,-122.6762,51.46,81,99,1.01
469,Matara,LK,2022-01-16 21:59:50,5.9485,80.5353,73.56,90,53,9.98
470,Dekar,BW,2022-01-16 21:59:51,-21.5333,21.9333,75.45,52,94,5.32
471,Antofagasta,CL,2022-01-16 21:59:51,-23.65,-70.4,72.21,49,5,7.11
472,Sept-Iles,CA,2022-01-16 21:59:52,50.2001,-66.3821,11.05,61,75,14.0
473,Izhma,RU,2022-01-16 21:59:52,65.0083,53.9113,-8.48,100,99,2.98
474,Ostrow Mazowiecka,PL,2022-01-16 21:59:53,52.8024,21.8951,34.63,92,100,16.71
475,Phan Thiet,VN,2022-01-16 21:59:53,10.9333,108.1,69.98,85,25,5.93
476,Shahrud,IR,2022-01-16 21:59:11,36.4182,54.9763,35.69,60,0,1.01
477,Waddan,LY,2022-01-16 21:59:54,29.1614,16.139,49.15,83,47,6.2
478,Mackay,AU,2022-01-16 21:59:55,-21.15,149.2,85.68,83,82,1.14
479,Chegdomyn,RU,2022-01-16 21:59:55,51.1167,133.0167,-2.04,99,100,1.59
480,Saint-Georges,GD,2022-01-16 21:59:56,12.0564,-61.7485,82.08,69,20,18.41
481,Bandarbeyla,SO,2022-01-16 21:59:56,9.4942,50.8122,75.36,68,82,13.42
482,Black River,JM,2022-01-16 21:59:57,18.0264,-77.8487,83.98,67,6,11.25
483,Poum,NC,2022-01-16 21:59:57,-20.2333,164.0167,81.16,72,89,16.82
484,Abu Samrah,SY,2022-01-16 21:59:58,35.3029,37.1841,34.83,46,0,5.86
485,Sindang,ID,2022-01-16 21:59:58,-7.0047,108.335,68.94,95,49,1.57
486,Otane,NZ,2022-01-16 21:59:59,-39.8833,176.6333,68.02,65,99,5.61
487,Kanungu,UG,2022-01-16 21:59:59,-0.9575,29.7897,58.44,94,100,2.55
488,Noshiro,JP,2022-01-16 22:00:00,40.2039,140.0242,34.74,63,100,20.87
489,Vardo,NO,2022-01-16 22:00:01,70.3705,31.1107,28.38,64,75,25.32
490,Helena,US,2022-01-16 22:00:02,46.5927,-112.0361,45.63,55,84,3.0
491,Morros,BR,2022-01-16 22:00:03,-9.4467,-46.3003,75.67,76,81,4.94
492,Aquiraz,BR,2022-01-16 22:00:04,-3.9014,-38.3911,81.21,95,17,8.12
493,Abnub,EG,2022-01-16 22:00:05,27.2696,31.1511,54.63,52,100,11.18
494,Southbridge,US,2022-01-16 22:00:06,42.0751,-72.0334,26.56,31,99,1.01
495,Alta Floresta,BR,2022-01-16 22:00:08,-9.8756,-56.0861,74.64,90,64,1.59
496,Maswa,TZ,2022-01-16 22:00:10,-2.6833,33.9833,65.55,79,100,2.71
497,Redlands,US,2022-01-16 22:00:11,34.0556,-117.1825,74.25,25,49,1.01
498,Almansa,ES,2022-01-16 22:00:11,38.8692,-1.0971,36.9,60,0,3.83
499,Aksu,CN,2022-01-16 22:00:12,41.1231,80.2644,24.3,60,3,2.77
500,Northam,GB,2022-01-16 22:00:14,51.0333,-4.2167,44.62,74,16,7.09
501,Hudson Bay,CA,2022-01-16 22:00:14,52.85,-102.3842,21.27,93,100,4.34
502,Belgrade,RS,2022-01-16 22:00:16,44.804,20.4651,28.38,91,71,1.01
503,Tilichiki,RU,2022-01-16 22:00:17,60.4667,166.1,-21.75,90,7,10.51
504,Brownfield,US,2022-01-16 22:01:18,33.1812,-102.2744,68.4,11,0,9.04
505,Vermillion,US,2022-01-16 22:01:19,42.7794,-96.9292,45.27,70,76,16.46
506,Irondequoit,US,2022-01-16 22:01:19,43.2134,-77.5797,30.29,43,75,1.99
507,Fort Nelson,CA,2022-01-16 22:01:20,58.8053,-122.7002,2.79,85,100,9.22
508,Makakilo City,US,2022-01-16 22:01:21,21.3469,-158.0858,79.61,63,0,2.84
509,Rio Tuba,PH,2022-01-16 22:01:21,8.5061,117.4317,79.36,78,62,15.35
510,Xining,CN,2022-01-16 22:00:12,36.6167,101.7667,22.05,28,0,1.72
511,Koutsouras,GR,2022-01-16 22:01:22,35.0339,25.9469,51.12,52,4,12.33
512,Muros,ES,2022-01-16 22:01:22,42.7762,-9.0603,55.24,93,100,5.48
513,Troitskoye,RU,2022-01-16 22:01:23,52.9821,84.6757,35.55,84,100,10.07
514,Roma,US,2022-01-16 22:01:22,43.2128,-75.4557,28.83,53,0,9.22
515,Mmathubudukwane,BW,2022-01-16 22:01:24,-24.6,26.4333,71.24,77,100,3.65
516,Toora-Khem,RU,2022-01-16 22:01:24,52.4675,96.11,-3.96,99,100,0.83
517,Ossora,RU,2022-01-16 22:01:25,59.2353,163.0719,-9.67,88,14,4.7
518,Majene,ID,2022-01-16 22:01:26,-3.5403,118.9707,76.57,82,100,4.83
519,Falavarjan,IR,2022-01-16 22:01:27,32.5553,51.5097,27.61,42,0,5.03
520,Novo Aripuana,BR,2022-01-16 22:01:27,-5.1206,-60.3797,80.17,82,70,2.39
521,Bac Lieu,VN,2022-01-16 22:01:28,9.285,105.7244,75.67,82,33,13.87
522,Shaoyang,CN,2022-01-16 22:01:28,27.2315,111.4525,43.65,95,100,2.01
523,Khromtau,KZ,2022-01-16 22:01:29,50.2503,58.4347,17.71,90,94,18.95
524,Mae Ramat,TH,2022-01-16 22:01:29,16.984,98.5166,64.85,98,30,1.1
525,Mul,IN,2022-01-16 22:01:30,20.0667,79.6667,61.52,76,0,5.73
526,Nhulunbuy,AU,2022-01-16 22:01:31,-12.2333,136.7667,81.21,94,68,0.0
527,Yuxia,CN,2022-01-16 22:01:31,34.0615,108.6291,41.16,52,0,2.46
528,Fortuna,US,2022-01-16 22:01:32,40.5982,-124.1573,61.86,83,0,8.05
529,Lerwick,GB,2022-01-16 22:01:32,60.1545,-1.1494,48.2,90,100,15.79
530,La Rioja,ES,2022-01-16 22:01:33,42.25,-2.5,34.05,69,100,4.99
531,Ambon,ID,2022-01-16 22:01:33,-3.6954,128.1814,77.14,88,40,4.61
532,Honiara,SB,2022-01-16 22:01:34,-9.4333,159.95,84.63,71,80,3.18
533,Aketi,CD,2022-01-16 22:01:35,2.7388,23.7833,71.42,91,100,2.33
534,Nuqui,CO,2022-01-16 22:01:35,5.7125,-77.2708,80.02,78,85,5.88
535,Binzhou,CN,2022-01-16 22:01:37,37.3667,118.0167,25.41,46,3,4.32
536,Samarai,PG,2022-01-16 22:01:37,-10.6167,150.6667,81.9,76,70,8.68
537,Quesnel,CA,2022-01-16 22:01:38,52.9999,-122.5029,36.97,90,100,10.18
538,Inirida,CO,2022-01-16 22:01:38,3.8653,-67.9239,82.56,71,63,2.1
539,Lagoa,PT,2022-01-16 22:01:39,39.05,-27.9833,55.47,61,60,15.55
540,Komlo,HU,2022-01-16 22:01:39,46.1928,18.2649,29.64,79,70,2.84
541,Loubomo,CG,2022-01-16 22:01:40,-4.1997,12.6739,71.51,96,99,4.81
542,Belaya Gora,RU,2022-01-16 22:01:40,68.5333,146.4167,-49.31,100,65,3.56
543,Grand-Santi,GF,2022-01-16 22:01:41,4.25,-54.3833,74.46,92,84,3.09
544,Bilma,NE,2022-01-16 22:01:41,18.6853,12.9164,55.98,28,42,12.08
545,Sosnovo-Ozerskoye,RU,2022-01-16 22:01:42,52.5249,111.5418,-16.71,99,100,4.12
546,Lishan,CN,2022-01-16 22:01:42,31.8576,113.2951,42.19,63,100,2.64
547,Evensk,RU,2022-01-16 22:01:43,61.95,159.2333,3.45,63,0,11.68
548,Maceio,BR,2022-01-16 21:59:49,-9.6658,-35.7353,81.84,74,0,9.22
549,Ruteng,ID,2022-01-16 22:01:43,-8.6136,120.4721,64.22,92,100,3.13
550,Nyurba,RU,2022-01-16 22:02:44,63.2842,118.3319,-47.29,100,61,1.14
551,Sanmenxia,CN,2022-01-16 22:02:46,34.7747,111.1814,36.52,57,1,3.58
552,Rio Gallegos,AR,2022-01-16 21:59:39,-51.6226,-69.2181,42.85,87,75,17.27
553,Yulara,AU,2022-01-16 22:02:46,-25.2406,130.9889,71.44,100,100,14.97
554,Omsukchan,RU,2022-01-16 22:02:47,62.5333,155.8,-25.08,86,21,3.09
555,Hazorasp,UZ,2022-01-16 22:02:47,41.3194,61.0742,28.24,71,86,9.42
556,Nishihara,JP,2022-01-16 22:02:48,26.1842,127.7558,61.88,88,75,12.66
557,Sao Felix Do Xingu,BR,2022-01-16 22:02:48,-6.6447,-51.995,72.66,96,48,2.33
558,Baloda Bazar,IN,2022-01-16 22:02:49,21.6667,82.1667,59.74,66,0,4.18
559,Xingyi,CN,2022-01-16 22:02:49,24.1877,102.817,46.47,92,100,2.68
560,Holbeach,GB,2022-01-16 22:02:50,52.804,0.0144,43.3,80,70,5.01
561,Orange Cove,US,2022-01-16 22:02:51,36.6244,-119.3137,67.44,37,61,2.93
562,Lagunas,PE,2022-01-16 22:02:51,-5.2269,-75.6753,89.78,46,77,3.96
563,Saint-Pierre,RE,2022-01-16 22:02:52,-21.3393,55.4781,78.48,80,0,4.61
564,Murray Bridge,AU,2022-01-16 22:02:52,-35.1167,139.2667,67.48,69,100,10.67
565,Teluk Nibung,ID,2022-01-16 22:02:52,3.001,99.8164,75.0,89,15,2.82
566,Svetlogorsk,BY,2022-01-16 22:02:53,52.6333,29.7333,28.33,82,95,13.29
567,Tezu,IN,2022-01-16 22:02:54,27.9167,96.1667,54.73,52,24,4.14
568,Prince Rupert,CA,2022-01-16 21:58:37,54.3161,-130.3201,44.69,93,100,5.75
569,Bordighera,IT,2022-01-16 22:02:54,43.7806,7.6645,53.96,75,0,4.0
570,Shakhtinsk,KZ,2022-01-16 22:02:55,49.71,72.5872,25.36,86,93,14.65
571,Inta,RU,2022-01-16 22:02:56,66.0317,60.1659,-10.44,100,99,4.43
572,Halifax,CA,2022-01-16 22:01:46,44.6453,-63.5724,15.22,72,6,5.59
573,Santa Maria Del Oro,MX,2022-01-16 22:02:57,25.9333,-105.3667,65.28,24,50,4.97
574,Serdobsk,RU,2022-01-16 22:02:57,52.4586,44.2169,6.01,99,80,7.36
575,Nagyrabe,HU,2022-01-16 22:02:58,47.2,21.3333,26.94,97,100,7.09
576,Huanan,CN,2022-01-16 22:02:58,46.2167,130.5167,-5.84,97,97,5.66
577,Beyneu,KZ,2022-01-16 22:02:59,45.3167,55.2,27.5,91,42,11.61
578,Grindavik,IS,2022-01-16 22:02:59,63.8424,-22.4338,43.27,100,100,27.63
579,Kashin,RU,2022-01-16 22:03:00,57.3592,37.6081,24.93,93,92,14.56
580,Chapais,CA,2022-01-16 22:03:00,49.7834,-74.8492,9.0,77,100,10.42
581,Wanning,CN,2022-01-16 22:03:01,18.8003,110.3967,68.05,91,51,6.24
582,Tunceli,TR,2022-01-16 22:03:01,39.1083,39.5471,18.25,66,0,7.2
583,Sorland,NO,2022-01-16 22:03:02,67.667,12.6934,33.71,75,100,23.85
